quantization,inference_time,precision
int8,0.021094799041748047,0.14
int8,0.020264148712158203,0.0
int8,0.020389080047607422,0.0
int8,0.019737958908081055,0.01
int8,0.020507097244262695,0.0
int8,0.020474910736083984,0.0
int8,0.020184040069580078,0.06
int8,0.02068614959716797,0.13
int8,0.020468950271606445,0.11
int8,0.020558834075927734,0.01
int8,0.01992011070251465,0.0
int8,0.0205078125,0.0
int8,0.020127058029174805,0.0
int8,0.020377159118652344,0.0
int8,0.020874977111816406,0.0
int8,0.020548105239868164,0.0
int8,0.020395994186401367,0.12
int8,0.0201718807220459,0.07
int8,0.020493030548095703,0.0
int8,0.020612001419067383,0.0
int8,0.02014303207397461,0.09
int8,0.019972801208496094,0.05
int8,0.02029585838317871,0.01
int8,0.020262956619262695,0.0
int8,0.020570039749145508,0.0
int8,0.02046513557434082,0.01
int8,0.020190000534057617,0.06
int8,0.02033400535583496,0.03
int8,0.020359039306640625,0.12
int8,0.019950151443481445,0.0
int8,0.020208120346069336,0.0
int8,0.020498991012573242,0.03
int8,0.0207979679107666,0.0
int8,0.020585060119628906,0.01
int8,0.020521163940429688,0.0
int8,0.020439863204956055,0.1
int8,0.020373106002807617,0.01
int8,0.020461082458496094,0.05
int8,0.020366907119750977,0.09
int8,0.020784854888916016,0.0
int8,0.020611047744750977,0.01
int8,0.020469188690185547,0.0
int8,0.020288944244384766,0.18
int8,0.02062392234802246,0.08
int8,0.020433902740478516,0.09
int8,0.020245075225830078,0.01
int8,0.020123958587646484,0.02
int8,0.02027106285095215,0.0
int8,0.020898818969726562,0.01
int8,0.020574092864990234,0.0
int8,0.020328044891357422,0.19
int8,0.020394086837768555,0.09
int8,0.020382165908813477,0.01
int8,0.02037191390991211,0.01
int8,0.02025604248046875,0.19
int8,0.02021503448486328,0.0
int8,0.020166873931884766,0.02
int8,0.020180940628051758,0.0
int8,0.020390987396240234,0.03
int8,0.020318031311035156,0.0
int8,0.02022695541381836,0.0
int8,0.02058100700378418,0.12
int8,0.020442962646484375,0.13
int8,0.020231008529663086,0.09
int8,0.020241975784301758,0.01
int8,0.02055501937866211,0.02
int8,0.020167827606201172,0.0
int8,0.020473957061767578,0.01
int8,0.019886016845703125,0.0
int8,0.020002126693725586,0.0
int8,0.020335912704467773,0.07
int8,0.02074885368347168,0.0
int8,0.020578861236572266,0.15
int8,0.020128965377807617,0.0
int8,0.0203549861907959,0.02
int8,0.020261049270629883,0.01
int8,0.020025968551635742,0.09
int8,0.020191192626953125,0.0
int8,0.0201108455657959,0.01
int8,0.02034592628479004,0.02
int8,0.020463943481445312,0.0
int8,0.0206601619720459,0.1
int8,0.020931005477905273,0.01
int8,0.020435094833374023,0.21
int8,0.020433902740478516,0.01
int8,0.019973039627075195,0.09
int8,0.020313024520874023,0.01
int8,0.020431995391845703,0.01
int8,0.020356178283691406,0.0
int8,0.02009105682373047,0.01
int8,0.020201921463012695,0.0
int8,0.019871950149536133,0.01
int8,0.020313024520874023,0.0
int8,0.02010798454284668,0.0
int8,0.01996779441833496,0.0
int8,0.019952058792114258,0.0
int8,0.020462989807128906,0.04
int8,0.020379066467285156,0.02
int8,0.020102977752685547,0.0
int8,0.02005910873413086,0.06
int8,0.020444869995117188,0.0
int8,0.02006697654724121,0.0
int8,0.02082085609436035,0.0
int8,0.019848108291625977,0.14
int8,0.020652055740356445,0.09
int8,0.019999980926513672,0.06
int8,0.020893096923828125,0.06
int8,0.02066516876220703,0.07
int8,0.02028512954711914,0.08
int8,0.020249128341674805,0.0
int8,0.020529985427856445,0.0
int8,0.021168231964111328,0.15
int8,0.020517826080322266,0.04
int8,0.020351886749267578,0.13
int8,0.020288944244384766,0.12
int8,0.02077507972717285,0.0
int8,0.020142078399658203,0.05
int8,0.020762920379638672,0.0
int8,0.020940065383911133,0.0
int8,0.02079319953918457,0.0
int8,0.020843029022216797,0.0
int8,0.02031397819519043,0.0
int8,0.020792007446289062,0.0
int8,0.02044200897216797,0.0
int8,0.019971847534179688,0.0
int8,0.01995682716369629,0.01
int8,0.020306110382080078,0.02
int8,0.02055501937866211,0.0
int8,0.02061605453491211,0.03
int8,0.020427942276000977,0.0
int8,0.02063894271850586,0.01
int8,0.02138495445251465,0.2
int8,0.02090597152709961,0.02
int8,0.020383119583129883,0.0
int8,0.020361900329589844,0.0
int8,0.020377159118652344,0.0
int8,0.02019214630126953,0.0
int8,0.02067399024963379,0.0
int8,0.02030801773071289,0.0
int8,0.020891904830932617,0.0
int8,0.02055191993713379,0.0
int8,0.020405054092407227,0.01
int8,0.020598888397216797,0.01
int8,0.020789146423339844,0.19
int8,0.02069997787475586,0.05
int8,0.020095109939575195,0.0
int8,0.020107030868530273,0.17
int8,0.020608901977539062,0.03
int8,0.020122051239013672,0.04
int8,0.02021503448486328,0.0
int8,0.02049708366394043,0.0
int8,0.020413875579833984,0.0
int8,0.020320892333984375,0.04
int8,0.020345211029052734,0.0
int8,0.019756078720092773,0.01
int8,0.020695209503173828,0.07
int8,0.020144224166870117,0.0
int8,0.02034306526184082,0.0
int8,0.01987004280090332,0.21
int8,0.02034592628479004,0.0
int8,0.02037191390991211,0.0
int8,0.020034074783325195,0.0
int8,0.020247220993041992,0.0
int8,0.020222902297973633,0.05
int8,0.02010488510131836,0.0
int8,0.019988059997558594,0.0
int8,0.019874095916748047,0.0
int8,0.020277023315429688,0.01
int8,0.02006077766418457,0.17
int8,0.02004098892211914,0.03
int8,0.020585060119628906,0.0
int8,0.021027088165283203,0.0
int8,0.02022385597229004,0.05
int8,0.020344018936157227,0.0
int8,0.020203113555908203,0.0
int8,0.020283937454223633,0.0
int8,0.020081043243408203,0.0
int8,0.02049994468688965,0.01
int8,0.02060103416442871,0.0
int8,0.020971059799194336,0.0
int8,0.020294904708862305,0.0
int8,0.020434856414794922,0.04
int8,0.02216315269470215,0.0
int8,0.0207521915435791,0.01
int8,0.023694992065429688,0.04
int8,0.02173018455505371,0.0
int8,0.02364206314086914,0.0
int8,0.020712852478027344,0.0
int8,0.02036881446838379,0.12
int8,0.020219087600708008,0.0
int8,0.020123958587646484,0.0
int8,0.0203092098236084,0.0
int8,0.020885944366455078,0.0
int8,0.02086496353149414,0.0
int8,0.019896984100341797,0.0
int8,0.0201108455657959,0.13
int8,0.020161867141723633,0.09
int8,0.019768953323364258,0.0
int8,0.020281076431274414,0.0
int8,0.021281957626342773,0.0
int8,0.021365880966186523,0.0
int8,0.021620988845825195,0.07
int8,0.02123880386352539,0.0
int8,0.021440982818603516,0.0
int8,0.02160191535949707,0.0
int8,0.021065950393676758,0.06
int8,0.02085089683532715,0.07
int8,0.02090001106262207,0.07
int8,0.02044987678527832,0.0
int8,0.023562908172607422,0.01
int8,0.021615982055664062,0.03
int8,0.02079296112060547,0.0
int8,0.022017955780029297,0.0
int8,0.02159285545349121,0.0
int8,0.020941972732543945,0.0
int8,0.020594120025634766,0.0
int8,0.02074599266052246,0.0
int8,0.022198200225830078,0.0
int8,0.02153182029724121,0.07
int8,0.021506071090698242,0.02
int8,0.021506071090698242,0.01
int8,0.02110600471496582,0.0
int8,0.02087116241455078,0.0
int8,0.020702838897705078,0.0
int8,0.021423816680908203,0.0
int8,0.02162909507751465,0.07
int8,0.050727128982543945,0.09
int8,0.024998188018798828,0.0
int8,0.02183699607849121,0.0
int8,0.022923946380615234,0.01
int8,0.02493000030517578,0.0
int8,0.0273129940032959,0.03
int8,0.021867990493774414,0.0
int8,0.030905961990356445,0.15
int8,0.020761966705322266,0.02
int8,0.020982027053833008,0.0
int8,0.020814895629882812,0.13
int8,0.02068805694580078,0.0
int8,0.020772933959960938,0.03
int8,0.020921945571899414,0.0
int8,0.0208590030670166,0.0
int8,0.02052903175354004,0.0
int8,0.02119898796081543,0.0
int8,0.02083110809326172,0.02
int8,0.020596027374267578,0.13
int8,0.02055811882019043,0.01
int8,0.020364999771118164,0.02
int8,0.020864009857177734,0.0
int8,0.020524024963378906,0.07
int8,0.02044391632080078,0.03
int8,0.020316123962402344,0.0
int8,0.020426034927368164,0.0
int8,0.020678043365478516,0.08
int8,0.020459890365600586,0.0
int8,0.020582914352416992,0.01
int8,0.020277023315429688,0.0
int8,0.021168947219848633,0.03
int8,0.020545005798339844,0.11
int8,0.020972013473510742,0.0
int8,0.021053075790405273,0.0
int8,0.020437002182006836,0.02
int8,0.020501136779785156,0.0
int8,0.020212888717651367,0.03
int8,0.020459890365600586,0.07
int8,0.02026200294494629,0.03
int8,0.020406007766723633,0.06
int8,0.0204620361328125,0.14
int8,0.020370960235595703,0.0
int8,0.020051002502441406,0.0
int8,0.020251035690307617,0.0
int8,0.02030491828918457,0.01
int8,0.020431041717529297,0.0
int8,0.02036595344543457,0.15
int8,0.020478010177612305,0.0
int8,0.020473957061767578,0.0
int8,0.020572900772094727,0.0
int8,0.02043008804321289,0.01
int8,0.02044987678527832,0.0
int8,0.020015954971313477,0.15
int8,0.020235061645507812,0.01
int8,0.020493030548095703,0.0
int8,0.02037501335144043,0.0
int8,0.02025008201599121,0.15
int8,0.0206148624420166,0.0
int8,0.020184040069580078,0.0
int8,0.020088911056518555,0.04
int8,0.020394086837768555,0.0
int8,0.020196914672851562,0.0
int8,0.020460844039916992,0.07
int8,0.020431041717529297,0.0
int8,0.02013397216796875,0.1
int8,0.020173072814941406,0.01
int8,0.020340919494628906,0.16
int8,0.019772052764892578,0.05
int8,0.020234107971191406,0.0
int8,0.020437955856323242,0.0
int8,0.020318031311035156,0.02
int8,0.02037191390991211,0.09
int8,0.019961118698120117,0.0
int8,0.020116090774536133,0.01
int8,0.020140886306762695,0.0
int8,0.020244121551513672,0.21
int8,0.019847869873046875,0.0
int8,0.019958972930908203,0.0
int8,0.020767927169799805,0.01
int8,0.020761966705322266,0.01
int8,0.020669937133789062,0.1
int8,0.020697832107543945,0.0
int8,0.020222902297973633,0.09
int8,0.02099013328552246,0.0
int8,0.020473957061767578,0.1
int8,0.020694971084594727,0.11
int8,0.020447969436645508,0.05
int8,0.02036905288696289,0.0
int8,0.02035689353942871,0.11
int8,0.02013993263244629,0.0
int8,0.02011394500732422,0.0
int8,0.020061016082763672,0.02
int8,0.020318031311035156,0.0
int8,0.019676923751831055,0.11
int8,0.020267963409423828,0.0
int8,0.020522117614746094,0.0
int8,0.020334959030151367,0.0
int8,0.02047896385192871,0.02
int8,0.020466089248657227,0.0
int8,0.02057504653930664,0.0
int8,0.020437955856323242,0.13
int8,0.01983809471130371,0.0
int8,0.020052194595336914,0.01
int8,0.020164012908935547,0.0
int8,0.020220041275024414,0.03
int8,0.020218849182128906,0.0
int8,0.0201108455657959,0.0
int8,0.020344972610473633,0.07
int8,0.020277976989746094,0.0
int8,0.020357847213745117,0.0
int8,0.02045583724975586,0.0
int8,0.0205841064453125,0.01
int8,0.02031111717224121,0.0
int8,0.02044510841369629,0.19
int8,0.020652055740356445,0.0
int8,0.02045297622680664,0.14
int8,0.020310163497924805,0.14
int8,0.02041006088256836,0.12
int8,0.020587921142578125,0.0
int8,0.020167827606201172,0.03
int8,0.02024078369140625,0.02
int8,0.020743846893310547,0.02
int8,0.020557880401611328,0.09
int8,0.02070903778076172,0.17
int8,0.02031683921813965,0.0
int8,0.0199429988861084,0.14
int8,0.020370006561279297,0.0
int8,0.02060413360595703,0.0
int8,0.020351886749267578,0.02
int8,0.02051091194152832,0.0
int8,0.020156145095825195,0.01
int8,0.020157814025878906,0.0
int8,0.020524978637695312,0.02
int8,0.02046990394592285,0.0
int8,0.020289897918701172,0.0
int8,0.020373821258544922,0.0
int8,0.020483970642089844,0.0
int8,0.020441055297851562,0.11
int8,0.020529985427856445,0.0
int8,0.01995992660522461,0.0
int8,0.020125865936279297,0.07
int8,0.02036285400390625,0.0
int8,0.020581960678100586,0.0
int8,0.020409107208251953,0.0
int8,0.02033090591430664,0.04
int8,0.020542144775390625,0.02
int8,0.02042412757873535,0.05
int8,0.02037501335144043,0.0
int8,0.020519018173217773,0.0
int8,0.02054595947265625,0.01
int8,0.02029109001159668,0.04
int8,0.019893884658813477,0.0
int8,0.02031397819519043,0.0
int8,0.020003080368041992,0.01
int8,0.019949913024902344,0.0
int8,0.0205080509185791,0.0
int8,0.020267963409423828,0.12
int8,0.019963979721069336,0.0
int8,0.020231008529663086,0.03
int8,0.020257949829101562,0.06
int8,0.020475149154663086,0.13
int8,0.020539045333862305,0.0
int8,0.020199060440063477,0.0
int8,0.02011895179748535,0.08
int8,0.020067930221557617,0.02
int8,0.020413875579833984,0.0
int8,0.020338058471679688,0.0
int8,0.020194053649902344,0.01
int8,0.02012801170349121,0.01
int8,0.02025890350341797,0.0
int8,0.020393848419189453,0.02
int8,0.020512104034423828,0.0
int8,0.020490169525146484,0.08
int8,0.020375967025756836,0.0
int8,0.020056962966918945,0.0
int8,0.020453929901123047,0.02
int8,0.020574092864990234,0.01
int8,0.020051956176757812,0.0
int8,0.02007007598876953,0.01
int8,0.020073890686035156,0.13
int8,0.019830942153930664,0.0
int8,0.02072310447692871,0.03
int8,0.020063161849975586,0.07
int8,0.020563840866088867,0.0
int8,0.020292043685913086,0.0
int8,0.020406007766723633,0.0
int8,0.020133018493652344,0.01
int8,0.02039790153503418,0.0
int8,0.019954919815063477,0.08
int8,0.020154953002929688,0.0
int8,0.020154953002929688,0.0
int8,0.020656108856201172,0.01
int8,0.020668983459472656,0.0
int8,0.020517826080322266,0.0
int8,0.020457983016967773,0.02
int8,0.02039313316345215,0.12
int8,0.0208890438079834,0.0
int8,0.020081043243408203,0.0
int8,0.020206212997436523,0.0
int8,0.02027583122253418,0.0
int8,0.020927906036376953,0.15
int8,0.020359039306640625,0.0
int8,0.02007293701171875,0.03
int8,0.020209074020385742,0.0
int8,0.020119905471801758,0.02
int8,0.020788908004760742,0.0
int8,0.020200014114379883,0.01
int8,0.02032017707824707,0.09
int8,0.0201568603515625,0.07
int8,0.02024698257446289,0.13
int8,0.020462989807128906,0.0
int8,0.020791053771972656,0.01
int8,0.020473003387451172,0.01
int8,0.020057201385498047,0.0
int8,0.0204620361328125,0.17
int8,0.020428895950317383,0.01
int8,0.02042388916015625,0.07
int8,0.019919157028198242,0.09
int8,0.020314931869506836,0.0
int8,0.0204770565032959,0.01
int8,0.020318031311035156,0.0
int8,0.020493030548095703,0.0
int8,0.020589113235473633,0.15
int8,0.02030205726623535,0.0
int8,0.020348787307739258,0.0
int8,0.020801067352294922,0.0
int8,0.02019214630126953,0.0
int8,0.02008199691772461,0.01
int8,0.020192861557006836,0.0
int8,0.020450115203857422,0.01
int8,0.01976299285888672,0.0
int8,0.020800113677978516,0.0
int8,0.0203249454498291,0.0
int8,0.020498991012573242,0.01
int8,0.01981806755065918,0.02
int8,0.020037174224853516,0.09
int8,0.02068805694580078,0.0
int8,0.020219087600708008,0.0
int8,0.02056097984313965,0.01
int8,0.020261049270629883,0.11
int8,0.02028512954711914,0.01
int8,0.02015995979309082,0.0
int8,0.019988059997558594,0.01
int8,0.02021479606628418,0.0
int8,0.020220041275024414,0.04
int8,0.020161151885986328,0.0
int8,0.020236968994140625,0.01
int8,0.0205380916595459,0.15
int8,0.020468950271606445,0.0
int8,0.020395994186401367,0.0
int8,0.020453929901123047,0.0
int8,0.02043914794921875,0.0
int8,0.02006387710571289,0.0
int8,0.020291805267333984,0.14
int8,0.020426034927368164,0.01
int8,0.02044200897216797,0.0
int8,0.020503997802734375,0.0
int8,0.020232200622558594,0.0
int8,0.02072906494140625,0.0
int8,0.020157814025878906,0.01
int8,0.020166873931884766,0.0
int8,0.02021002769470215,0.02
int8,0.020555973052978516,0.02
int8,0.020387887954711914,0.0
int8,0.02053093910217285,0.0
int8,0.020034074783325195,0.0
int8,0.02007603645324707,0.0
int8,0.020035982131958008,0.0
int8,0.020595073699951172,0.02
int8,0.020479202270507812,0.01
int8,0.0232241153717041,0.0
int8,0.04071998596191406,0.0
int8,0.022274017333984375,0.02
int8,0.021016836166381836,0.0
int8,0.020684003829956055,0.01
int8,0.020845890045166016,0.0
int8,0.02059006690979004,0.0
int8,0.020781993865966797,0.01
int8,0.020299911499023438,0.1
int8,0.019871950149536133,0.0
int8,0.02011418342590332,0.0
int8,0.020082950592041016,0.0
int8,0.020039081573486328,0.0
int8,0.020318031311035156,0.0
int8,0.02013111114501953,0.0
int8,0.020978927612304688,0.0
int8,0.020494937896728516,0.0
int8,0.020323991775512695,0.01
int8,0.020344018936157227,0.16
int8,0.020235061645507812,0.05
int8,0.02023792266845703,0.02
int8,0.02014303207397461,0.01
int8,0.02016305923461914,0.13
int8,0.019845962524414062,0.0
int8,0.02019500732421875,0.0
int8,0.02089095115661621,0.02
int8,0.020689964294433594,0.09
int8,0.02105402946472168,0.03
int8,0.020295143127441406,0.12
int8,0.019845962524414062,0.0
int8,0.021373987197875977,0.0
int8,0.020520925521850586,0.14
int8,0.020330190658569336,0.01
int8,0.019860029220581055,0.0
int8,0.020761966705322266,0.01
int8,0.020579814910888672,0.17
int8,0.02041792869567871,0.0
int8,0.019923925399780273,0.08
int8,0.020254135131835938,0.16
int8,0.02026510238647461,0.02
int8,0.02046680450439453,0.0
int8,0.020173072814941406,0.04
int8,0.020328998565673828,0.18
int8,0.020251035690307617,0.0
int8,0.020303010940551758,0.01
int8,0.021008968353271484,0.0
int8,0.020545005798339844,0.1
int8,0.020531892776489258,0.0
int8,0.020406007766723633,0.06
int8,0.02031993865966797,0.0
int8,0.020290851593017578,0.0
int8,0.020448923110961914,0.1
int8,0.02027297019958496,0.06
int8,0.020756006240844727,0.0
int8,0.020128965377807617,0.07
int8,0.02055215835571289,0.01
int8,0.02014780044555664,0.01
int8,0.02031111717224121,0.0
int8,0.01996779441833496,0.0
int8,0.019668102264404297,0.16
int8,0.020331144332885742,0.02
int8,0.020195960998535156,0.0
int8,0.01983809471130371,0.09
int8,0.019949913024902344,0.08
int8,0.02010488510131836,0.0
int8,0.020327091217041016,0.02
int8,0.020044803619384766,0.01
int8,0.020316123962402344,0.15
int8,0.02008199691772461,0.07
int8,0.020223140716552734,0.07
int8,0.02002716064453125,0.04
int8,0.019876956939697266,0.0
int8,0.019860029220581055,0.0
int8,0.0199739933013916,0.0
int8,0.020159006118774414,0.0
int8,0.020452022552490234,0.02
int8,0.02004694938659668,0.0
int8,0.020075082778930664,0.0
int8,0.019824981689453125,0.0
int8,0.020184040069580078,0.0
